566.666666667, 92.1821867584, 811.0, 222.226611068
716.0, 228.404611746, 800.333333333, 248.668900794
695.333333333, 214.246483181, 784.0, 220.852892216
694.333333333, 216.921388731, 700.333333333, 158.896891795
690.0, 201.78371259, 618.333333333, 33.0286071291
677.666666667, 209.549251702, 575.666666667, 38.3869190683
670.0, 200.11163551, 713.0, 160.650759932
673.666666667, 220.268522995, 703.333333333, 174.421583782
663.0, 183.27211099, 735.0, 164.17876436
669.333333333, 210.596507305, 705.666666667, 203.974399265
667.333333333, 202.178688843, 685.666666667, 175.013015389
677.0, 199.430856857, 754.333333333, 224.980492982
690.333333333, 223.407450388, 717.666666667, 161.572137312
674.666666667, 209.571520542, 729.0, 200.364667544
672.333333333, 192.288556313, 677.333333333, 146.483977129
679.333333333, 221.880348136, 592.333333333, 2.86744175568
672.333333333, 206.249579124, 674.666666667, 133.467432565
664.0, 182.449993149, 748.333333333, 231.312679193
657.333333333, 179.407048047, 681.333333333, 170.462768825
674.333333333, 206.733860044, 749.0, 176.453960001
673.0, 191.636809269, 604.333333333, 44.5820093261
636.0, 148.573214275, 718.0, 162.045261167
678.0, 213.083708121, 623.666666667, 57.9789233735
670.666666667, 209.55879578, 528.0, 83.4625664595
676.0, 195.920051722, 568.666666667, 8.17856276426
658.0, 181.20338481, 654.666666667, 82.3421047959
679.333333333, 219.07735823, 639.666666667, 58.4256412507
664.0, 205.787916717, 657.333333333, 79.6840985113
660.666666667, 188.648409011, 703.0, 112.466291246
682.666666667, 218.345801171, 663.666666667, 103.538505988
